,Date,Time,Location,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,AvgH,AvgD,AvgA,Elo_HomeTeam,Elo_AwayTeam,Temperature,Humidity,Wind Speed,Condition
102,2024-02-03,15:00,EGNT,Newcastle,Luton,4,4,D,2,2,D,T Bramall,19,11,6,8,13,16,8,2,2,2,0,0,1.416,4.804,6.796000000000001,1809.5144043,1631.43273926,47.41304347826087,77.02173913043478,20.130434782608695,Fair
103,2024-02-03,15:00,EGNM,Burnley,Fulham,2,2,D,0,2,A,D Bond,12,15,4,7,11,7,2,13,2,2,0,0,2.9059999999999997,3.41,2.368,1646.07824707,1710.90722656,46.84615384615385,79.46153846153847,18.307692307692307,Fair
104,2024-02-03,15:00,EGKK,Brighton,Crystal Palace,4,1,H,3,0,H,S Hooper,13,7,6,5,8,14,3,2,1,3,0,0,1.668,3.968,4.83,1794.05517578,1720.74365234,52.75,89.125,9.166666666666666,Mostly Cloudy
105,2024-02-03,12:30,EGGP,Everton,Tottenham,2,2,D,1,2,A,M Oliver,14,9,5,6,8,14,9,5,3,0,0,0,2.904,3.642,2.3020000000000005,1724.5592041,1842.14758301,49.87234042553192,86.14893617021276,14.0,Cloudy
106,2024-02-01,20:15,EGBB,Wolves,Man United,3,4,A,0,2,A,J Gillett,16,21,7,8,10,10,4,5,2,5,0,0,2.6500000000000004,3.5420000000000003,2.494,1742.62402344,1787.66223145,41.73913043478261,75.08695652173913,5.760869565217392,Fair
107,2024-02-01,19:30,EGLC,West Ham,Bournemouth,1,1,D,0,1,A,T Robinson,9,9,3,4,13,11,1,5,1,3,0,0,2.3920000000000003,3.672,2.72,1803.12683105,1704.14782715,46.1875,67.6875,7.979166666666667,Fair
108,2024-01-31,19:30,EGCC,Man City,Burnley,3,1,H,2,0,H,S Barrott,14,8,4,3,3,13,7,3,2,2,0,0,1.084,11.282,22.32,2045.65881348,1647.2545166,41.083333333333336,87.39583333333333,8.958333333333334,Mostly Cloudy
109,2024-01-31,19:30,EGLC,Tottenham,Brentford,3,2,H,0,1,A,D Coote,19,9,5,5,13,15,5,3,2,3,0,0,1.626,4.290000000000001,4.76,1837.90356445,1745.7833252,48.333333333333336,71.83333333333333,11.354166666666666,Cloudy
110,2024-01-31,20:15,EGGP,Liverpool,Chelsea,4,1,H,2,0,H,P Tierney,28,4,13,3,15,16,8,1,2,4,0,0,1.5580000000000005,4.459999999999999,5.118,1951.71911621,1782.65185547,42.75555555555555,82.8,14.022222222222222,Mostly Cloudy
111,2024-01-30,19:45,EGGW,Luton,Brighton,4,0,H,3,0,H,R Jones,18,9,8,2,13,14,7,4,2,2,0,0,4.266,4.031999999999999,1.7559999999999998,1607.40991211,1818.07800293,44.75,90.20833333333331,11.270833333333334,Cloudy
112,2024-01-30,20:00,EGLC,Crystal Palace,Sheffield United,3,2,H,2,2,D,T Harrington,12,9,4,5,8,18,11,1,1,4,0,0,1.622,3.766,5.862,1717.00976562,1585.45910645,48.041666666666664,77.22916666666667,9.9375,Cloudy
113,2024-01-30,19:45,EGLC,Fulham,Everton,0,0,D,0,0,D,T Bramall,25,21,6,4,6,13,15,6,1,2,0,0,2.402,3.2939999999999996,2.986,1712.23754883,1723.22888184,48.041666666666664,77.22916666666667,9.9375,Cloudy
114,2024-01-30,20:15,EGBB,Aston Villa,Newcastle,1,3,A,0,2,A,J Brooks,12,14,6,5,14,12,8,7,4,1,0,0,1.842,3.9900000000000007,3.864,1851.99084473,1794.07983398,41.787234042553195,86.76595744680851,8.829787234042554,Mostly Cloudy
115,2024-01-22,19:45,EGKK,Brighton,Wolves,0,0,D,0,0,D,C Pawson,11,8,4,3,10,13,8,2,1,4,0,0,1.628,4.202,4.922,1821.91955566,1738.7824707,49.52173913043478,74.52173913043478,17.32608695652174,Fair
116,2024-01-21,16:30,EGHH,Bournemouth,Liverpool,0,4,A,0,0,D,A Madley,11,14,1,7,9,12,8,5,1,2,0,0,4.322,4.252,1.688,1711.87463379,1943.99243164,53.09090909090909,86.9090909090909,22.939393939393938,Mostly Cloudy
117,2024-01-21,14:00,EGCN,Sheffield United,West Ham,2,2,D,1,1,D,M Salisbury,21,16,6,5,11,10,4,1,3,1,1,1,3.3899999999999997,3.3840000000000003,2.1399999999999997,1580.94262695,1807.64331055,49.35287081339713,80.27083333333333,8.452570921985817,Fair
118,2024-01-20,12:30,EGLC,Arsenal,Crystal Palace,5,0,H,2,0,H,P Tierney,21,12,6,5,8,12,6,7,0,0,0,0,1.278,5.67,10.872,1910.52770996,1723.28771973,40.083333333333336,65.4375,10.020833333333334,Fair
119,2024-01-14,16:30,EGCC,Man United,Tottenham,2,2,D,2,1,H,J Brooks,9,16,2,6,8,5,8,13,2,1,0,0,2.1740000000000004,3.854000000000001,2.948,1787.88989258,1837.67590332,37.125,83.75,4.5625,Fair
120,2024-01-14,14:00,EGGP,Everton,Aston Villa,0,0,D,0,0,D,D Coote,10,16,2,5,13,14,4,5,1,4,0,0,2.772,3.5439999999999996,2.4140000000000006,1721.09387207,1854.12573242,38.833333333333336,81.0625,6.208333333333333,Mostly Cloudy
121,2024-01-13,12:30,EGLC,Chelsea,Fulham,1,0,H,1,0,H,A Taylor,17,14,3,4,13,9,6,4,5,1,0,0,1.606,4.2299999999999995,5.1259999999999994,1777.52233887,1717.3671875,37.916666666666664,81.125,6.5625,Cloudy
122,2024-01-13,17:30,EGNT,Newcastle,Man City,2,3,A,2,1,H,C Kavanagh,12,27,5,11,7,7,3,13,1,2,0,0,5.476,4.324000000000001,1.548,1797.7076416,2042.03088379,38.270833333333336,90.66666666666669,8.833333333333334,Fair
123,2024-01-12,19:45,EGNM,Burnley,Luton,1,1,D,1,0,H,T Harrington,13,14,7,5,7,12,2,8,1,0,0,0,1.994,3.556,3.68,1650.13427734,1604.53015137,35.97222222222222,93.47222222222224,9.47222222222222,Cloudy
124,2024-01-02,19:30,EGLC,West Ham,Brighton,0,0,D,0,0,D,S Barrott,6,22,2,8,4,6,2,0,1,0,0,0,2.4299999999999997,3.671666666666667,2.6983333333333337,1808.95410156,1820.60876465,53.625,80.83333333333333,16.604166666666668,Light Rain
125,2024-01-01,20:00,EGGP,Liverpool,Newcastle,4,2,H,0,0,D,A Taylor,34,5,15,3,16,15,7,3,3,5,0,0,1.4383333333333337,4.793333333333334,6.448333333333333,1938.93725586,1802.76281738,44.9375,84.04166666666667,15.791666666666666,Light Rain
126,2023-12-31,14:00,EGLC,Tottenham,Bournemouth,3,1,H,1,0,H,S Hooper,12,24,6,4,9,18,4,13,3,3,0,0,1.75,4.2366666666666655,3.9966666666666666,1832.15258789,1717.39782715,47.6875,78.54166666666667,14.5625,Light Rain
127,2023-12-31,14:00,EGLC,Fulham,Arsenal,2,1,H,1,1,D,J Smith,15,13,4,3,11,10,5,4,4,1,0,0,5.573333333333333,4.2316666666666665,1.555,1705.29162598,1922.60327148,47.6875,78.54166666666667,14.5625,Light Rain
128,2023-12-30,15:00,EGCC,Man City,Sheffield United,2,0,H,1,0,H,D Coote,18,4,4,2,5,6,12,2,1,1,0,0,1.07,11.841666666666669,27.483333333333334,2041.18237305,1581.79125977,44.125,88.25,6.645833333333333,Light Rain
129,2023-12-30,12:30,EGGW,Luton,Chelsea,2,3,A,0,2,A,P Tierney,15,12,6,8,14,21,7,2,2,2,0,0,5.9750000000000005,4.391666666666667,1.5133333333333334,1609.91662598,1772.13586426,46.729166666666664,92.54166666666669,12.145833333333334,Cloudy
130,2023-12-30,15:00,EGBB,Aston Villa,Burnley,3,2,H,2,1,H,S Attwell,19,9,7,5,9,14,6,2,4,1,0,1,1.3583333333333334,5.098333333333334,7.933333333333334,1851.43017578,1652.82983398,46.125,87.1875,10.1875,Fair
131,2023-12-30,15:00,EGLC,Crystal Palace,Brentford,3,1,H,2,1,H,R Jones,13,9,6,4,14,10,7,4,0,1,0,0,2.1950000000000003,3.291666666666666,3.3633333333333333,1712.38842773,1751.77209473,50.645833333333336,80.375,11.416666666666666,Mostly Cloudy
132,2023-12-30,15:00,EGBB,Wolves,Everton,3,0,H,1,0,H,T Bramall,12,10,6,0,9,14,5,2,2,3,0,0,2.5833333333333335,3.3349999999999995,2.69,1726.80541992,1733.07104492,46.125,87.1875,10.1875,Fair
133,2023-12-28,20:15,EGLC,Arsenal,West Ham,0,2,A,0,1,A,M Oliver,30,6,8,3,8,8,10,3,2,0,0,0,1.3283333333333334,5.373333333333334,8.296666666666667,1940.89208984,1790.6652832,53.770833333333336,72.02083333333333,18.770833333333332,Mostly Cloudy
134,2023-12-28,19:30,EGKK,Brighton,Tottenham,4,2,H,2,0,H,J Gillett,15,19,9,3,18,6,7,6,3,2,0,0,2.471666666666667,3.8166666666666664,2.5516666666666667,1810.36816406,1842.39318848,52.166666666666664,82.02083333333333,18.333333333333332,Mostly Cloudy
135,2023-12-27,20:15,EGGP,Everton,Man City,1,3,A,1,0,H,J Brooks,7,23,2,9,13,5,8,4,4,2,0,0,5.72,4.1,1.5633333333333337,1736.98364258,2037.26965332,48.0,84.23404255319149,20.148936170212767,Light Rain
136,2023-12-27,19:30,EGLC,Chelsea,Crystal Palace,2,1,H,1,1,D,M Salisbury,9,13,4,5,13,16,4,3,3,2,0,0,1.6733333333333331,3.8816666666666664,4.926666666666667,1766.64599609,1717.87817383,51.479166666666664,83.64583333333333,14.020833333333334,Light Rain
137,2023-12-27,19:30,EGLL,Brentford,Wolves,1,4,A,1,3,A,A Madley,14,11,4,5,5,14,8,2,1,1,0,0,1.925,3.526666666666667,3.9616666666666664,1771.06628418,1707.51123047,51.104166666666664,85.3125,15.604166666666666,Light Rain
138,2023-12-26,15:00,EGCN,Sheffield United,Luton,2,3,A,0,1,A,S Allison,21,12,6,4,13,13,9,4,5,0,0,0,2.356666666666667,3.2583333333333333,3.036666666666666,1591.17590332,1600.53198242,49.35287081339713,80.27083333333333,8.452570921985817,Fair
139,2023-12-26,20:00,EGCC,Man United,Aston Villa,3,2,H,0,2,A,C Pawson,13,10,7,4,10,10,3,6,1,3,0,0,2.563333333333333,3.5700000000000003,2.5766666666666667,1789.78491211,1859.82104492,44.0,82.54166666666667,7.5625,Fair
140,2023-12-26,17:30,EGNM,Burnley,Liverpool,0,2,A,0,1,A,P Tierney,9,19,0,10,7,10,4,4,2,1,0,0,7.253333333333333,5.1450000000000005,1.38,1657.18701172,1934.58007812,39.05714285714286,85.91428571428571,8.6,Fair
141,2023-12-26,15:00,EGHH,Bournemouth,Fulham,3,0,H,1,0,H,T Robinson,16,8,4,3,10,10,6,5,0,2,0,0,2.1783333333333332,3.565,3.146666666666667,1705.47802734,1717.21142578,46.45161290322581,82.7741935483871,3.774193548387097,Fair
142,2023-12-24,13:00,EGBB,Wolves,Chelsea,2,1,H,0,0,D,D Coote,14,16,6,5,11,9,10,6,3,5,0,0,3.686666666666667,3.651666666666667,1.945,1698.81274414,1775.34448242,55.319148936170215,81.85106382978724,12.659574468085106,Mostly Cloudy
143,2023-12-23,15:00,EGLC,Fulham,Burnley,0,2,A,0,0,D,R Welch,19,7,5,2,5,17,8,6,2,1,0,0,1.675,3.8433333333333337,5.003333333333333,1733.95654297,1640.44177246,52.041666666666664,72.91666666666667,16.875,Cloudy
144,2023-12-23,15:00,EGGW,Luton,Newcastle,1,0,H,1,0,H,D England,16,15,5,2,11,5,6,7,2,1,0,0,4.9350000000000005,4.093333333333334,1.6350000000000005,1587.55114746,1834.9173584,48.583333333333336,80.125,21.854166666666668,Windy
145,2023-12-23,12:30,EGLC,West Ham,Man United,2,0,H,0,0,D,S Hooper,12,11,5,3,13,15,4,4,2,3,0,0,2.58,3.591666666666667,2.5783333333333336,1780.61230469,1799.83776855,52.041666666666664,72.91666666666667,16.875,Cloudy
146,2023-12-23,15:00,EGLC,Tottenham,Everton,2,1,H,2,0,H,S Attwell,13,18,6,8,6,18,3,8,1,4,0,0,1.768333333333333,4.081666666666666,4.0249999999999995,1838.10974121,1741.26721191,52.041666666666664,72.91666666666667,16.875,Cloudy
147,2023-12-23,17:30,EGGP,Liverpool,Arsenal,1,1,D,1,1,D,C Kavanagh,13,13,3,2,13,14,4,5,2,5,0,0,2.375,3.5716666666666668,2.7899999999999996,1936.06225586,1939.40991211,51.744680851063826,82.44680851063829,22.382978723404257,Windy
148,2023-12-22,20:00,EGBB,Aston Villa,Sheffield United,1,1,D,0,0,D,A Taylor,12,5,4,2,11,16,9,1,3,3,0,0,1.2283333333333333,6.496666666666667,11.466666666666669,1867.32617188,1583.67077637,50.291666666666664,79.75,12.770833333333334,Light Rain
149,2023-12-21,20:00,EGLC,Crystal Palace,Brighton,1,1,D,1,0,H,J Brooks,11,18,3,6,12,11,3,1,5,2,0,0,3.283333333333333,3.436666666666667,2.1533333333333333,1716.72973633,1811.51660156,54.145833333333336,69.39583333333333,19.729166666666668,Mostly Cloudy
150,2023-12-17,16:30,EGGP,Liverpool,Man United,0,0,D,0,0,D,M Oliver,34,6,8,1,13,8,12,0,2,4,0,1,1.3,5.956666666666667,8.228333333333333,1941.29541016,1794.60473633,51.48936170212766,76.91489361702128,13.702127659574469,Partly Cloudy
151,2023-12-17,14:00,EGLC,West Ham,Wolves,3,0,H,2,0,H,C Kavanagh,13,14,4,3,12,15,6,6,3,1,0,0,2.1366666666666667,3.486666666666667,3.3166666666666664,1771.69836426,1707.72668457,50.625,77.08333333333333,12.6875,Mostly Cloudy
152,2023-12-17,14:00,EGLL,Brentford,Aston Villa,1,2,A,1,0,H,D Coote,4,15,3,5,19,6,7,12,6,4,1,1,3.19,3.6633333333333336,2.1233333333333335,1778.3972168,1859.99523926,50.458333333333336,77.29166666666667,13.416666666666666,Cloudy
153,2023-12-17,14:00,EGLC,Arsenal,Brighton,2,0,H,0,0,D,T Robinson,26,6,9,1,11,9,10,1,1,3,0,0,1.461666666666667,4.676666666666667,6.236666666666667,1933.92175293,1817.00476074,50.625,77.08333333333333,12.6875,Mostly Cloudy
154,2023-12-16,17:30,EGNM,Burnley,Everton,0,2,A,0,2,A,A Taylor,14,9,2,6,9,8,8,6,0,1,0,0,3.485,3.3983333333333334,2.105,1651.01049805,1730.69848633,48.270270270270274,87.13513513513513,16.43243243243243,Partly Cloudy
155,2023-12-16,15:00,EGNT,Newcastle,Fulham,3,0,H,0,0,D,S Barrott,27,6,10,4,7,12,5,1,0,2,0,1,1.8283333333333336,3.8316666666666666,3.9483333333333337,1827.05163574,1741.8223877,51.67391304347826,79.91304347826087,18.847826086956523,Fair
156,2023-12-16,15:00,EGCC,Man City,Crystal Palace,2,2,D,1,0,H,P Tierney,19,5,9,2,12,9,6,1,1,1,0,0,1.1683333333333332,7.580000000000001,15.058333333333332,2045.375,1708.62451172,48.041666666666664,89.41666666666667,6.979166666666667,Fair
157,2023-12-16,15:00,EGLC,Chelsea,Sheffield United,2,0,H,0,0,D,A Madley,15,6,6,1,9,14,7,6,1,3,0,0,1.2266666666666668,6.323333333333333,12.28,1771.24572754,1587.76953125,50.5625,87.72916666666667,10.625,Cloudy
158,2023-12-10,14:00,EGLC,Fulham,West Ham,5,0,H,3,0,H,P Tierney,14,9,8,5,5,10,3,6,2,1,0,0,2.356666666666667,3.483333333333333,2.8966666666666665,1732.13232422,1790.42993164,50.75,76.91666666666667,13.958333333333334,Fair
159,2023-12-10,14:00,EGGP,Everton,Chelsea,2,0,H,0,0,D,M Oliver,9,16,5,4,12,12,4,8,2,2,0,0,3.001666666666667,3.556666666666666,2.268333333333333,1727.23132324,1791.32836914,47.0,85.67391304347827,16.02173913043478,Fair
160,2023-12-10,14:00,EGGW,Luton,Man City,1,2,A,1,0,H,T Robinson,4,18,2,6,16,6,6,3,2,1,0,0,17.718333333333334,8.515,1.1333333333333335,1597.01782227,2051.58325195,46.8125,86.08333333333333,17.041666666666668,Windy
161,2023-12-10,16:30,EGLC,Tottenham,Newcastle,4,1,H,2,0,H,C Kavanagh,23,9,12,3,10,12,3,6,1,3,0,0,2.171666666666667,3.7733333333333334,3.01,1826.85168457,1858.9967041,50.75,76.91666666666667,13.958333333333334,Fair
162,2023-12-09,17:30,EGBB,Aston Villa,Arsenal,1,0,H,1,0,H,J Gillett,10,12,3,5,16,11,3,3,4,2,0,0,3.313333333333333,3.64,2.0783333333333336,1868.78845215,1952.31091309,48.93617021276596,78.82978723404256,14.319148936170214,Partly Cloudy
163,2023-12-09,15:00,EGCN,Sheffield United,Brentford,1,0,H,1,0,H,S Attwell,9,10,4,4,14,13,3,4,5,1,0,0,4.428333333333334,3.731666666666667,1.765,1583.94042969,1798.8416748,49.35287081339713,80.27083333333333,8.452570921985817,Fair
164,2023-12-09,15:00,EGCC,Man United,Bournemouth,0,3,A,0,1,A,P Bankes,20,10,3,4,7,10,10,4,3,1,0,0,1.5333333333333332,4.493333333333333,5.503333333333333,1831.55297852,1682.85522461,47.604166666666664,86.70833333333333,16.1875,Light Rain
165,2023-12-09,15:00,EGKK,Brighton,Burnley,1,1,D,0,1,A,S Hooper,29,6,11,3,5,8,9,1,0,4,0,0,1.4759999999999998,4.628,6.162,1826.77685547,1653.51660156,50.416666666666664,82.6875,16.0,Light Rain
166,2023-12-09,12:30,EGLC,Crystal Palace,Liverpool,1,2,A,0,0,D,A Madley,8,14,4,2,17,17,6,5,5,2,1,0,6.133333333333333,4.47,1.4849999999999997,1720.75109863,1958.5769043,51.208333333333336,76.5625,16.770833333333332,Windy
167,2023-12-07,20:15,EGLC,Tottenham,West Ham,1,2,A,1,0,H,M Salisbury,23,11,7,5,11,12,8,4,3,3,0,0,1.7666666666666668,4.168333333333333,4.023333333333333,1837.66918945,1779.61242676,44.9375,83.58333333333333,9.916666666666666,Light Rain
168,2023-12-07,19:30,EGGP,Everton,Newcastle,3,0,H,0,0,D,T Robinson,21,13,6,3,18,8,5,2,3,0,0,0,3.1166666666666667,3.376666666666667,2.276666666666667,1708.09912109,1878.12890625,43.69565217391305,93.0,16.652173913043477,Light Rain
169,2023-12-06,20:15,EGBB,Aston Villa,Man City,1,0,H,0,0,D,J Brooks,22,2,7,2,13,13,6,0,2,2,0,0,4.433333333333334,4.165,1.7083333333333333,1857.00610352,2063.36572266,32.791666666666664,94.35416666666669,5.895833333333333,Fair
170,2023-12-06,19:30,EGCN,Sheffield United,Liverpool,0,2,A,0,1,A,S Hooper,6,15,1,8,12,8,2,12,2,3,0,0,13.106666666666667,7.53,1.1816666666666666,1586.54736328,1955.9699707,49.35287081339713,80.27083333333333,8.452570921985817,Fair
171,2023-12-06,19:30,EGLC,Crystal Palace,Bournemouth,0,2,A,0,1,A,C Pawson,16,11,3,4,10,17,3,9,1,3,0,0,2.225,3.4166666666666665,3.1966666666666668,1736.66918945,1666.93713379,38.729166666666664,87.83333333333333,4.458333333333333,Fair
172,2023-12-06,19:30,EGKK,Brighton,Brentford,2,1,H,1,1,D,P Bankes,18,8,7,2,10,8,7,3,3,1,0,0,1.9083333333333332,3.823333333333333,3.715,1820.62219238,1804.99645996,39.354166666666664,89.27083333333333,4.104166666666667,Fair
173,2023-12-06,20:15,EGCC,Man United,Chelsea,2,1,H,1,1,D,C Kavanagh,28,13,9,3,12,12,12,4,4,0,0,0,2.818333333333334,3.5533333333333332,2.3833333333333333,1825.63574219,1797.24560547,33.791666666666664,87.35416666666667,4.104166666666667,Fair
174,2023-12-05,20:15,EGGW,Luton,Arsenal,3,4,A,1,2,A,S Barrott,6,23,4,9,14,7,3,8,2,1,0,0,15.455,6.669999999999999,1.1983333333333333,1599.11169434,1950.21704102,39.145833333333336,98.39583333333331,10.395833333333334,Light Rain
175,2023-12-05,19:30,EGBB,Wolves,Burnley,1,0,H,1,0,H,J Gillett,7,12,4,3,11,15,6,8,2,4,0,0,1.87,3.5833333333333335,4.213333333333334,1713.88134766,1658.87463379,39.95744680851064,91.46808510638296,7.574468085106383,Light Rain
176,2023-12-03,14:00,EGLC,West Ham,Crystal Palace,1,1,D,1,0,H,M Oliver,9,9,3,2,17,7,2,3,2,0,0,0,1.9816666666666665,3.4933333333333336,3.7533333333333334,1782.50512695,1733.77648926,42.041666666666664,88.25,6.979166666666667,Light Rain
177,2023-12-03,14:00,EGLC,Chelsea,Brighton,3,2,H,2,1,H,C Pawson,8,18,5,9,16,12,5,8,3,5,1,0,1.7133333333333332,4.151666666666666,4.305000000000001,1789.70568848,1828.16210938,42.041666666666664,88.25,6.979166666666667,Light Rain
178,2023-12-03,14:00,EGHH,Bournemouth,Aston Villa,2,2,D,1,1,D,T Bramall,15,11,7,3,16,12,7,7,5,3,0,0,3.41,3.9533333333333336,1.9633333333333332,1663.03540039,1860.90783691,46.8235294117647,91.1470588235294,7.352941176470588,Partly Cloudy
179,2023-12-03,16:30,EGCC,Man City,Tottenham,3,3,D,2,1,H,S Hooper,18,8,4,4,14,14,10,8,4,4,0,0,1.2766666666666666,6.111666666666667,9.125,2070.25952148,1830.77514648,35.229166666666664,95.91666666666669,4.5625,Light Rain
180,2023-12-03,14:00,EGGP,Liverpool,Fulham,4,3,H,2,2,D,S Attwell,26,9,12,5,6,7,3,4,0,0,0,0,1.2433333333333332,6.501666666666666,10.308333333333334,1953.7635498,1722.08374023,34.297872340425535,99.1063829787234,7.851063829787234,Light Rain
181,2023-12-02,15:00,EGLC,Arsenal,Wolves,2,1,H,2,0,H,P Bankes,19,6,6,3,10,10,4,0,1,2,0,0,1.2583333333333333,5.783333333333334,11.386666666666663,1947.95324707,1716.1451416,31.125,93.39583333333331,5.375,Cloudy
182,2023-12-02,20:00,EGNT,Newcastle,Man United,1,0,H,0,0,D,R Jones,22,8,4,1,6,13,7,3,1,2,0,0,1.9016666666666664,3.753333333333334,3.783333333333333,1872.51538086,1831.24914551,24.60869565217391,98.32608695652172,2.282608695652174,Fair
183,2023-12-02,15:00,EGNM,Burnley,Sheffield United,5,0,H,2,0,H,C Kavanagh,19,6,7,3,9,12,6,1,2,5,0,1,1.8100000000000005,3.6133333333333337,4.413333333333333,1646.45068359,1598.97131348,30.871794871794872,89.43589743589743,5.923076923076923,Fair
184,2023-12-02,15:00,EGLL,Brentford,Luton,3,1,H,0,0,D,A Taylor,27,7,6,1,10,8,7,5,1,2,0,0,1.4516666666666664,4.543333333333333,6.678333333333334,1801.08325195,1603.02478027,29.75,95.77083333333331,4.354166666666667,Cloudy
185,2023-11-27,20:00,EGLC,Fulham,Wolves,3,2,H,1,1,D,M Salisbury,12,10,6,6,13,13,6,2,2,2,0,0,2.376666666666667,3.311666666666666,2.991666666666667,1709.97155762,1718.18225098,46.958333333333336,88.625,10.520833333333334,Light Rain
186,2023-11-26,16:30,EGGP,Everton,Man United,0,3,A,0,1,A,J Brooks,24,9,6,4,10,8,6,5,3,0,0,0,2.716666666666667,3.4766666666666666,2.5050000000000003,1705.18652344,1816.57043457,38.608695652173914,95.45652173913044,6.065217391304348,Mostly Cloudy
187,2023-11-26,14:00,EGLC,Tottenham,Aston Villa,1,2,A,1,1,D,R Jones,18,15,8,5,11,13,9,3,0,4,0,0,2.31,3.83,2.7783333333333338,1834.65710449,1846.15820312,40.3125,88.75,4.520833333333333,Fair
188,2023-11-25,17:30,EGLL,Brentford,Arsenal,0,1,A,0,0,D,T Robinson,9,15,3,4,9,7,1,8,1,1,0,0,4.553333333333334,3.745000000000001,1.7516666666666667,1801.96411133,1930.75341797,36.958333333333336,75.22916666666667,5.791666666666667,Fair
189,2023-11-25,15:00,EGCN,Sheffield United,Bournemouth,1,3,A,0,2,A,A Madley,10,23,2,11,6,8,4,7,4,1,0,0,3.193333333333334,3.5066666666666664,2.1750000000000003,1605.8458252,1646.08581543,49.35287081339713,80.27083333333333,8.452570921985817,Fair
190,2023-11-25,15:00,EGNT,Newcastle,Chelsea,4,1,H,1,1,D,S Hooper,14,7,5,4,13,19,4,2,4,4,0,1,2.5500000000000003,3.4766666666666666,2.64,1856.01452637,1793.80566406,34.234042553191486,85.2127659574468,7.382978723404255,Fair
191,2023-11-25,15:00,EGGW,Luton,Crystal Palace,2,1,H,0,0,D,J Gillett,8,16,3,8,15,12,4,5,6,1,0,0,3.558333333333333,3.318333333333333,2.1133333333333337,1587.12194824,1739.60424805,35.083333333333336,77.0625,10.104166666666666,Fair
192,2023-11-25,15:00,EGNM,Burnley,West Ham,1,2,A,0,0,D,S Barrott,11,11,5,3,11,7,4,5,1,3,0,0,3.405,3.573333333333333,2.061666666666667,1647.55627441,1769.88793945,33.86842105263158,79.89473684210526,9.026315789473683,Fair
193,2023-11-25,12:30,EGCC,Man City,Liverpool,1,1,D,1,0,H,C Kavanagh,16,8,5,3,9,11,9,6,1,3,0,0,1.7166666666666666,4.216666666666668,4.223333333333334,2067.90429688,1942.69946289,31.520833333333332,90.72916666666669,2.3125,Fair
194,2023-11-12,16:30,EGLC,Chelsea,Man City,4,4,D,2,2,D,A Taylor,17,15,9,10,12,15,3,3,5,3,0,0,4.87,3.7416666666666663,1.718333333333333,1787.88708496,2073.82299805,45.729166666666664,92.04166666666669,5.145833333333333,Fair
195,2023-11-12,14:00,EGGP,Liverpool,Brentford,3,0,H,1,0,H,P Tierney,17,16,10,3,16,12,6,8,1,2,0,0,1.4,5.051666666666667,6.861666666666667,1936.02856445,1808.63500977,42.111111111111114,97.82222222222222,9.844444444444443,Fair
196,2023-11-12,14:00,EGKK,Brighton,Sheffield United,1,1,D,1,0,H,J Brooks,11,9,6,1,13,16,6,3,3,2,1,0,1.2283333333333333,6.425,12.046666666666669,1819.82470703,1599.33557129,44.6875,95.91666666666669,4.25,Mostly Cloudy
197,2023-11-12,14:00,EGBB,Aston Villa,Fulham,3,1,H,2,0,H,S Hooper,12,9,6,5,4,17,2,2,2,5,0,0,1.5650000000000002,4.178333333333334,5.611666666666667,1840.60449219,1715.52526855,41.9375,95.47916666666669,6.9375,Mist
198,2023-11-11,12:30,EGBB,Wolves,Tottenham,2,1,H,0,1,A,T Robinson,17,6,4,2,19,15,11,3,4,3,0,0,3.0850000000000004,3.68,2.18,1707.7755127,1845.06384277,42.5,84.04166666666667,5.083333333333333,Fair
199,2023-11-11,15:00,EGCC,Man United,Luton,1,0,H,0,0,D,G Scott,15,10,4,4,9,11,11,3,0,2,0,0,1.32,5.435,9.06,1814.09326172,1589.59924316,39.604166666666664,93.27083333333331,2.8958333333333335,Fair
200,2023-11-11,15:00,EGLC,Crystal Palace,Everton,2,3,A,1,1,D,S Barrott,13,8,4,4,9,18,9,2,1,4,0,0,2.418333333333333,3.1833333333333336,3.0400000000000005,1750.4987793,1694.29199219,43.75,83.625,6.395833333333333,Fair
201,2023-11-11,15:00,EGLC,Arsenal,Burnley,3,1,H,1,0,H,M Oliver,16,8,6,5,8,9,3,3,0,1,1,0,1.1816666666666666,7.12,14.956666666666669,1928.18530273,1650.12438965,43.75,83.625,6.395833333333333,Fair
202,2023-11-11,17:30,EGHH,Bournemouth,Newcastle,2,0,H,0,0,D,C Kavanagh,19,8,10,5,10,4,6,5,2,1,0,0,4.645,3.951666666666666,1.7083333333333333,1627.65527344,1874.44506836,46.3,83.43333333333334,3.6,Fair
203,2023-11-06,20:00,EGLC,Tottenham,Chelsea,1,4,A,1,1,D,M Oliver,8,17,5,8,12,21,1,6,1,5,2,0,2.09,3.6633333333333336,3.265,1871.04284668,1772.81933594,50.854166666666664,75.22916666666667,10.354166666666666,Fair
204,2023-11-05,16:30,EGGW,Luton,Liverpool,1,1,D,0,0,D,A Madley,8,24,5,6,7,13,4,7,1,1,0,0,11.288333333333334,6.585,1.2266666666666668,1587.67456055,1963.38659668,47.020833333333336,87.72916666666667,13.791666666666666,Fair
